      1143       1143        628
      1143       1143        729
      1144       1144        247
      1144       1144        443
      1144       1144        470
      1144       1144        634
      1145       1145         26
      1145       1145        238
      1145       1145        570
      1145       1145        628
      1146       1146          3
      1146       1146        111
      1146       1146        451
      1146       1146        487
      1146       1146        488
      1146       1146        523
      1147       1147        111
      1147       1147        451
      1147       1147        487
      1147       1147        488
      1147       1147        523
      1148       1148         48
      1148       1148        147
      1148       1148        470
      1148       1148        598
      1148       1148        610
      1148       1148        628
      1148       1148        764
      1148       1148        857
      1148       1148        885
      1148       1148        973
      1149       1149        197
      1149       1149        634
      1149       1149        998
      1150       1150        480
      1150       1150        629
      1150       1150        634
      1150       1150        950
      1150       1150        998
      1151       1151        647
      1151       1151        738
      1152       1152          3
      1152       1152        111
      1152       1152        451
      1152       1152        487
      1152       1152        488
      1152       1152        523
      1153       1153         26
      1153       1153        238
      1153       1153        570
      1153       1153        628
      1154       1154          3
      1154       1154        111
      1154       1154        451
      1154       1154        487
      1154       1154        488
      1154       1154        523
      1154       1154        647
      1154       1154        738
      1154       1154        764
      1154       1154        778
      1155       1155        307
      1155       1155        443
      1155       1155        470
      1155       1155        723
      1155       1155        973
      1156       1156          3
      1156       1156        111
      1156       1156        451
      1156       1156        487
      1156       1156        488
      1156       1156        506
      1156       1156        523
      1156       1156        647
      1156       1156        738
      1156       1156        764
      1157       1157         26
      1157       1157        238
      1157       1157        570
      1157       1157        628
      1157       1157        647
      1157       1157        738
      1157       1157        764
      1158       1158        111
      1158       1158        451
      1158       1158        487
      1158       1158        488
      1158       1158        506
      1158       1158        523
      1159       1159         26
      1159       1159        238
      1159       1159        307
      1159       1159        402
      1159       1159        443
      1159       1159        570
      1159       1159        628
      1159       1159        723
      1160       1160         26
      1160       1160        238
      1160       1160        570
      1160       1160        628
      1161       1161          3
      1161       1161        111
      1161       1161        451
      1161       1161        487
      1161       1161        488
      1161       1161        506
      1161       1161        523
      1162       1162        307
      1162       1162        443
      1162       1162        470
      1162       1162        723
      1162       1162        973
      1163       1163         26
      1163       1163        238
      1163       1163        570
      1163       1163        628
      1164       1164          3
      1164       1164        111
      1164       1164        451
      1164       1164        487
      1164       1164        488
      1164       1164        523
      1164       1164        598
      1165       1165        307
      1165       1165        443
      1165       1165        470
      1165       1165        723
      1165       1165        973
      1166       1166        307
      1166       1166        443
      1166       1166        470
      1166       1166        723
      1166       1166        973
      1167       1167        247
      1167       1167        443
      1167       1167        470
      1167       1167        634
      1168       1168          3
      1168       1168        111
      1168       1168        402
      1168       1168        451
      1168       1168        487
      1168       1168        488
      1168       1168        523
      1168       1168        778
      1169       1169        307
      1169       1169        443
      1169       1169        723
      1169       1169        973
      1170       1170        443
      1170       1170        470
      1170       1170        634
      1171       1171         26
      1171       1171        238
      1171       1171        307
      1171       1171        443
      1171       1171        470
      1171       1171        570
      1171       1171        628
      1171       1171        723
      1171       1171        973
      1172       1172          3
      1172       1172        111
      1172       1172        451
      1172       1172        487
      1172       1172        488
      1172       1172        523
      1173       1173        247
      1173       1173        443
      1173       1173        470
      1173       1173        634
      1174       1174          3
      1174       1174         48
      1174       1174        111
      1174       1174        470
      1174       1174        487
      1174       1174        488
      1174       1174        523
      1174       1174        610
      1174       1174        885
      1174       1174        973
      1175       1175         26
      1175       1175        238
      1175       1175        443
      1175       1175        470
      1175       1175        506
      1175       1175        570
      1175       1175        628
      1175       1175        723
      1175       1175        973
      1176       1176        423
      1176       1176        432
      1176       1176        595
      1176       1176        647
      1177       1177          3
      1177       1177        111
      1177       1177        451
      1177       1177        487
      1177       1177        488
      1177       1177        523
      1178       1178        247
      1178       1178        443
      1178       1178        470
      1178       1178        595
      1178       1178        634
      1178       1178        764
      1179       1179        628
      1179       1179        729
      1180       1180          3
      1180       1180        111
      1180       1180        451
      1180       1180        487
      1180       1180        488
      1180       1180        523
      1181       1181         26
      1181       1181        238
      1181       1181        570
      1181       1181        628
      1182       1182          3
      1182       1182        111
      1182       1182        451
      1182       1182        487
      1182       1182        488
      1182       1182        523
      1183       1183        169
      1183       1183        423
      1183       1183        432
      1183       1183        443
      1183       1183        470
      1183       1183        647
      1183       1183        723
      1183       1183        738
      1183       1183        764
      1183       1183        973
      1184       1184         26
      1184       1184        238
      1184       1184        570
      1184       1184        628
      1185       1185        480
      1185       1185        634
      1185       1185        998
      1186       1186          3
      1186       1186        111
      1186       1186        451
      1186       1186        487
      1186       1186        488
      1186       1186        523
      1186       1186        598
      1186       1186        628
      1186       1186        729
      1187       1187          3
      1187       1187        111
      1187       1187        451
      1187       1187        487
      1187       1187        488
      1187       1187        506
      1187       1187        523
      1187       1187        595
      1187       1187        764
      1188       1188        480
      1188       1188        629
      1188       1188        950
      1188       1188        998
      1189       1189         26
      1189       1189        238
      1189       1189        570
      1189       1189        628
      1189       1189        803
      1189       1189        883
      1190       1190          3
      1190       1190        111
      1190       1190        451
      1190       1190        487
      1190       1190        488
      1190       1190        523
      1191       1191         48
      1191       1191        169
      1191       1191        432
      1191       1191        470
      1191       1191        598
      1191       1191        610
      1191       1191        628
      1191       1191        647
      1191       1191        729
      1191       1191        973
      1192       1192        111
      1192       1192        451
      1192       1192        487
      1192       1192        488
      1192       1192        506
      1192       1192        523
      1193       1193         26
      1193       1193        238
      1193       1193        570
      1193       1193        598
      1193       1193        628
      1194       1194        169
      1194       1194        432
      1194       1194        647
      1194       1194        778
      1195       1195        169
      1195       1195        307
      1195       1195        423
      1195       1195        432
      1195       1195        443
      1195       1195        470
      1195       1195        647
      1195       1195        723
      1195       1195        973
      1196       1196          3
      1196       1196        111
      1196       1196        451
      1196       1196        487
      1196       1196        488
      1196       1196        523
      1196       1196        764
      1197       1197         26
      1197       1197        238
      1197       1197        506
      1197       1197        570
      1197       1197        628
      1198       1198          3
      1198       1198         71
      1198       1198        111
      1198       1198        266
      1198       1198        338
      1198       1198        402
      1198       1198        451
      1198       1198        487
      1198       1198        488
      1198       1198        523
      1198       1198        738
      1199       1199        307
      1199       1199        443
      1199       1199        470
      1199       1199        723
      1199       1199        973
      1200       1200          3
      1200       1200        111
      1200       1200        451
      1200       1200        487
      1200       1200        488
      1200       1200        523
      1201       1201        480
      1201       1201        629
      1201       1201        634
      1201       1201        950
      1201       1201        998
      1202       1202          3
      1202       1202         26
      1202       1202        111
      1202       1202        238
      1202       1202        451
      1202       1202        487
      1202       1202        488
      1202       1202        523
      1202       1202        570
      1202       1202        628
      1203       1203        307
      1203       1203        443
      1203       1203        723
      1203       1203        778
      1203       1203        973
      1204       1204          3
      1204       1204        111
      1204       1204        451
      1204       1204        487
      1204       1204        488
      1204       1204        523
      1205       1205          3
      1205       1205        111
      1205       1205        451
      1205       1205        480
      1205       1205        487
      1205       1205        488
      1205       1205        523
      1205       1205        629
      1205       1205        634
      1205       1205        998
      1206       1206        480
      1206       1206        629
      1206       1206        634
      1206       1206        950
      1206       1206        998
      1207       1207          3
      1207       1207        111
      1207       1207        222
      1207       1207        444
      1207       1207        451
      1207       1207        487
      1207       1207        488
      1207       1207        523
      1208       1208          3
      1208       1208        111
      1208       1208        451
      1208       1208        488
      1208       1208        523
      1209       1209         26
      1209       1209        238
      1209       1209        570
      1209       1209        628
      1210       1210         26
      1210       1210        238
      1210       1210        480
      1210       1210        570
      1210       1210        628
      1210       1210        629
      1210       1210        634
      1210       1210        950
      1210       1210        998
      1211       1211        307
      1211       1211        443
      1211       1211        470
      1211       1211        723
      1211       1211        973
      1212       1212         26
      1212       1212        238
      1212       1212        570
      1212       1212        628
      1213       1213        432
      1213       1213        506
      1213       1213        647
      1214       1214          3
      1214       1214        111
      1214       1214        307
      1214       1214        451
      1214       1214        470
      1214       1214        487
      1214       1214        488
      1214       1214        523
      1214       1214        723
      1214       1214        973
      1215       1215         48
      1215       1215        247
      1215       1215        443
      1215       1215        470
      1215       1215        610
      1215       1215        634
      1215       1215        885
      1215       1215        973
      1216       1216        402
      1216       1216        451
      1216       1216        487
      1216       1216        488
      1216       1216        523
      1216       1216        778
      1217       1217        238
      1217       1217        395
      1218       1218        169
      1218       1218        423
      1218       1218        432
      1218       1218        628
      1218       1218        647
      1218       1218        729
      1219       1219        247
      1219       1219        443
      1219       1219        470
      1219       1219        598
      1219       1219        628
      1219       1219        634
      1219       1219        729
      1220       1220          3
      1220       1220        111
      1220       1220        451
      1220       1220        487
      1220       1220        488
      1220       1220        523
      1221       1221          3
      1221       1221        111
      1221       1221        451
      1221       1221        487
      1221       1221        488
      1222       1222          3
      1222       1222        111
      1222       1222        451
      1222       1222        487
      1222       1222        488
      1222       1222        523
      1223       1223        402
      1223       1223        443
      1223       1223        470
      1223       1223        634
      1223       1223        705
      1223       1223        778
      1223       1223        961
      1224       1224        595
      1225       1225          3
      1225       1225        111
      1225       1225        451
      1225       1225        487
      1225       1225        488
      1225       1225        523
      1226       1226          3
      1226       1226        111
      1226       1226        451
      1226       1226        487
      1226       1226        488
      1226       1226        523
      1226       1226        595
      1226       1226        764
      1227       1227         26
      1227       1227        238
      1227       1227        443
      1227       1227        570
      1227       1227        628
      1227       1227        723
      1227       1227        973
      1228       1228         48
      1228       1228        470
      1228       1228        610
      1228       1228        885
      1229       1229        147
      1229       1229        238
      1229       1229        395
      1229       1229        764
      1229       1229        857
      1230       1230        307
      1230       1230        443
      1230       1230        470
      1230       1230        723
      1230       1230        973
      1231       1231        480
      1231       1231        629
      1231       1231        634
      1231       1231        950
      1232       1232          3
      1232       1232        111
      1232       1232        451
      1232       1232        487
      1232       1232        488
      1232       1232        523
      1233       1233        169
      1233       1233        423
      1233       1233        432
      1233       1233        647
      1234       1234        595
      1234       1234        598
      1234       1234        628
      1234       1234        729
      1234       1234        764
      1235       1235          3
      1235       1235        111
      1235       1235        451
      1235       1235        487
      1235       1235        488
      1235       1235        523
      1236       1236        307
      1236       1236        443
      1236       1236        470
      1236       1236        723
      1236       1236        973
      1237       1237        402
      1237       1237        506
      1237       1237        705
      1237       1237        961
      1238       1238        402
      1238       1238        480
      1238       1238        629
      1238       1238        634
      1238       1238        778
      1238       1238        950
      1238       1238        998
      1239       1239          3
      1239       1239        111
      1239       1239        487
      1239       1239        488
      1239       1239        523
      1240       1240         26
      1240       1240        238
      1240       1240        570
      1240       1240        598
      1240       1240        628
      1240       1240        729
      1241       1241          3
      1241       1241        111
      1241       1241        451
      1241       1241        487
      1241       1241        488
      1241       1241        523
      1242       1242        595
      1243       1243        307
      1243       1243        443
      1243       1243        470
      1243       1243        647
      1243       1243        723
      1243       1243        738
      1243       1243        764
      1243       1243        973
      1244       1244        238
      1244       1244        480
      1244       1244        506
      1244       1244        570
      1244       1244        595
      1244       1244        628
      1244       1244        629
      1244       1244        634
      1244       1244        764
      1245       1245          3
      1245       1245        111
      1245       1245        451
      1245       1245        487
      1245       1245        488
      1245       1245        523
      1245       1245        647
      1245       1245        738
      1245       1245        764
      1246       1246        595
      1246       1246        764
      1247       1247        307
      1247       1247        443
      1247       1247        470
      1247       1247        723
      1247       1247        973
      1248       1248        595
      1248       1248        764
      1249       1249         26
      1249       1249        238
      1249       1249        628
      1250       1250         26
      1250       1250        570
      1250       1250        628
      1250       1250        803
      1250       1250        826
      1250       1250        883
      1251       1251        238
      1251       1251        395
      1251       1251        506
      1252       1252          3
      1252       1252        111
      1252       1252        451
      1252       1252        487
      1252       1252        488
      1252       1252        523
      1252       1252        647
      1252       1252        738
      1252       1252        764
      1253       1253        307
      1253       1253        402
      1253       1253        443
      1253       1253        470
      1253       1253        595
      1253       1253        705
      1253       1253        723
      1253       1253        764
      1253       1253        961
      1253       1253        973
      1254       1254         71
      1254       1254        238
      1254       1254        266
      1254       1254        338
      1254       1254        402
      1254       1254        570
      1254       1254        628
      1254       1254        738
      1255       1255          3
      1255       1255        111
      1255       1255        451
      1255       1255        487
      1255       1255        488
      1255       1255        506
      1255       1255        523
      1256       1256        238
      1256       1256        395
      1257       1257         26
      1257       1257        238
      1257       1257        570
      1257       1257        628
      1258       1258        598
      1258       1258        628
      1258       1258        729
      1259       1259        169
      1259       1259        247
      1259       1259        423
      1259       1259        506
      1259       1259        578
      1259       1259        647
      1260       1260        595
      1260       1260        764
      1261       1261        147
      1261       1261        764
      1261       1261        857
      1262       1262        169
      1262       1262        423
      1262       1262        647
      1263       1263          3
      1263       1263        111
      1263       1263        451
      1263       1263        488
      1263       1263        523
      1264       1264         26
      1264       1264        238
      1264       1264        570
      1264       1264        628
      1264       1264        738
      1264       1264        764
      1265       1265        480
      1265       1265        629
      1265       1265        634
      1265       1265        705
      1265       1265        950
      1265       1265        961
      1265       1265        998
      1266       1266        443
      1266       1266        470
      1266       1266        634
      1267       1267        169
      1267       1267        238
      1267       1267        395
      1267       1267        423
      1267       1267        432
      1267       1267        480
      1267       1267        629
      1267       1267        634
      1267       1267        647
      1267       1267        950
      1267       1267        998
      1268       1268          3
      1268       1268        111
      1268       1268        307
      1268       1268        443
      1268       1268        451
      1268       1268        470
      1268       1268        487
      1268       1268        488
      1268       1268        523
      1268       1268        723
      1268       1268        973
      1269       1269        247
      1269       1269        443
      1269       1269        470
      1269       1269        634
      1270       1270          3
      1270       1270        111
      1270       1270        307
      1270       1270        443
      1270       1270        451
      1270       1270        470
      1270       1270        487
      1270       1270        488
      1270       1270        523
      1270       1270        723
      1270       1270        973
      1271       1271          3
      1271       1271         26
      1271       1271        111
      1271       1271        238
      1271       1271        451
      1271       1271        487
      1271       1271        488
      1271       1271        523
      1271       1271        570
      1271       1271        628
      1272       1272        598
      1272       1272        628
      1272       1272        729
      1273       1273          3
      1273       1273        111
      1273       1273        451
      1273       1273        487
      1273       1273        488
      1273       1273        523
      1274       1274         26
      1274       1274        238
      1274       1274        480
      1274       1274        570
      1274       1274        628
      1274       1274        634
      1274       1274        998
      1275       1275        595
      1275       1275        764
      1276       1276        307
      1276       1276        443
      1276       1276        470
      1276       1276        723
      1276       1276        973
      1277       1277        111
      1277       1277        451
      1277       1277        487
      1277       1277        488
      1277       1277        523
      1278       1278        443
      1278       1278        470
      1278       1278        647
      1278       1278        723
      1278       1278        764
      1278       1278        973
      1279       1279          3
      1279       1279        111
      1279       1279        247
      1279       1279        443
      1279       1279        451
      1279       1279        470
      1279       1279        487
      1279       1279        488
      1279       1279        523
      1279       1279        634
      1280       1280          3
      1280       1280        111
      1280       1280        451
      1280       1280        487
      1280       1280        488
      1280       1280        523
      1280       1280        598
      1280       1280        628
      1281       1281        506
      1282       1282          3
      1282       1282        111
      1282       1282        451
      1282       1282        480
      1282       1282        487
      1282       1282        488
      1282       1282        523
      1282       1282        629
      1282       1282        634
      1282       1282        950
      1283       1283          3
      1283       1283        111
      1283       1283        451
      1283       1283        487
      1283       1283        488
      1284       1284          3
      1284       1284        111
      1284       1284        451
      1284       1284        487
      1284       1284        488
      1284       1284        523
      1285       1285        307
      1285       1285        432
      1285       1285        443
      1285       1285        470
      1285       1285        647
      1285       1285        723
      1285       1285        738
      1285       1285        764
      1285       1285        973
      1286       1286          3
      1286       1286        111
      1286       1286        451
      1286       1286        487
      1286       1286        488
      1286       1286        523
      1287       1287          3
      1287       1287        111
      1287       1287        307
      1287       1287        443
      1287       1287        451
      1287       1287        470
      1287       1287        487
      1287       1287        488
      1287       1287        523
      1287       1287        723
      1287       1287        973
      1288       1288         26
      1288       1288        238
      1288       1288        570
      1288       1288        628
      1289       1289          3
      1289       1289        111
      1289       1289        402
      1289       1289        451
      1289       1289        487
      1289       1289        488
      1289       1289        523
      1289       1289        778
      1290       1290        629
      1290       1290        634
      1290       1290        647
      1290       1290        738
      1290       1290        764
      1290       1290        950
      1290       1290        998
      1291       1291        169
      1291       1291        423
      1291       1291        432
      1291       1291        647
      1292       1292          3
      1292       1292        111
      1292       1292        487
      1292       1292        488
      1292       1292        523
      1293       1293         26
      1293       1293        238
      1293       1293        570
      1293       1293        628
      1294       1294         26
      1294       1294        238
      1294       1294        506
      1294       1294        570
      1294       1294        628
      1295       1295          3
      1295       1295        111
      1295       1295        443
      1295       1295        451
      1295       1295        487
      1295       1295        488
      1295       1295        523
      1295       1295        723
      1295       1295        973
      1296       1296          3
      1296       1296        111
      1296       1296        451
      1296       1296        487
      1296       1296        488
      1296       1296        506
      1296       1296        523
      1297       1297        307
      1297       1297        443
      1297       1297        470
      1297       1297        723
      1297       1297        778
      1297       1297        973
      1298       1298        111
      1298       1298        451
      1298       1298        487
      1298       1298        523
      1299       1299        570
      1299       1299        595
      1299       1299        628
      1299       1299        764
      1299       1299        803
      1299       1299        826
      1299       1299        883
      1300       1300        595
      1300       1300        764
      1300       1300        778
      1301       1301          3
      1301       1301        111
      1301       1301        402
      1301       1301        451
      1301       1301        480
      1301       1301        487
      1301       1301        488
      1301       1301        523
      1301       1301        629
      1301       1301        634
      1301       1301        764
      1301       1301        778
      1301       1301        950
      1301       1301        998
      1302       1302        647
      1302       1302        738
      1302       1302        764
      1303       1303         26
      1303       1303        238
      1303       1303        402
      1303       1303        570
      1303       1303        628
      1303       1303        778
      1304       1304        247
      1304       1304        443
      1304       1304        470
      1304       1304        598
      1304       1304        628
      1304       1304        634
      1304       1304        729
      1305       1305        247
      1305       1305        443
      1305       1305        470
      1305       1305        634
      1306       1306        402
      1306       1306        595
      1306       1306        705
      1306       1306        764
      1306       1306        961
      1307       1307        402
      1307       1307        506
      1307       1307        778
      1308       1308          3
      1308       1308        111
      1308       1308        451
      1308       1308        487
      1308       1308        488
      1308       1308        523
      1308       1308        764
      1309       1309          3
      1309       1309        111
      1309       1309        451
      1309       1309        487
      1309       1309        488
      1309       1309        523
      1310       1310        197
      1310       1310        443
      1310       1310        470
      1310       1310        723
      1311       1311        111
      1311       1311        222
      1311       1311        444
      1311       1311        487
      1311       1311        913
      1312       1312          3
      1312       1312        111
      1312       1312        451
      1312       1312        480
      1312       1312        487
      1312       1312        488
      1312       1312        506
      1312       1312        523
      1312       1312        629
      1312       1312        634
      1312       1312        950
      1312       1312        998
      1313       1313        307
      1313       1313        443
      1313       1313        470
      1313       1313        723
      1313       1313        973
      1314       1314          3
      1314       1314        111
      1314       1314        451
      1314       1314        487
      1314       1314        488
      1314       1314        523
      1314       1314        595
      1314       1314        764
      1315       1315          3
      1315       1315        111
      1315       1315        451
      1315       1315        487
      1315       1315        488
      1315       1315        523
      1316       1316          3
      1316       1316        111
      1316       1316        451
      1316       1316        487
      1316       1316        488
      1316       1316        523
      1317       1317        480
      1317       1317        629
      1317       1317        634
      1317       1317        950
      1317       1317        998
      1318       1318        443
      1318       1318        470
      1318       1318        595
      1318       1318        598
      1318       1318        634
      1318       1318        764
      1319       1319          3
      1319       1319         26
      1319       1319        111
      1319       1319        238
      1319       1319        451
      1319       1319        487
      1319       1319        488
      1319       1319        570
      1319       1319        628
      1320       1320        595
      1320       1320        764
      1321       1321          3
      1321       1321        111
      1321       1321        169
      1321       1321        423
      1321       1321        432
      1321       1321        451
      1321       1321        487
      1321       1321        488
      1321       1321        523
      1321       1321        647
      1322       1322         26
      1322       1322        238
      1322       1322        570
      1322       1322        628
      1323       1323          3
      1323       1323        111
      1323       1323        451
      1323       1323        487
      1323       1323        488
      1323       1323        523
      1324       1324        480
      1324       1324        629
      1324       1324        634
      1324       1324        950
      1324       1324        998
      1325       1325          3
      1325       1325        111
      1325       1325        451
      1325       1325        487
      1325       1325        488
      1325       1325        523
      1326       1326          3
      1326       1326        111
      1326       1326        402
      1326       1326        451
      1326       1326        487
      1326       1326        488
      1326       1326        523
      1326       1326        705
      1326       1326        961
      1327       1327        647
      1327       1327        738
      1327       1327        764
      1328       1328        402
      1328       1328        778
      1329       1329         26
      1329       1329        238
      1329       1329        480
      1329       1329        570
      1329       1329        628
      1329       1329        629
      1329       1329        634
      1329       1329        950
      1329       1329        998
      1330       1330          3
      1330       1330        111
      1330       1330        451
      1330       1330        487
      1330       1330        488
      1330       1330        523
      1331       1331        147
      1331       1331        598
      1331       1331        628
      1331       1331        729
      1331       1331        764
      1331       1331        857
      1332       1332          3
      1332       1332         26
      1332       1332        111
      1332       1332        238
      1332       1332        395
      1332       1332        451
      1332       1332        487
      1332       1332        488
      1332       1332        523
      1332       1332        570
      1332       1332        628
      1333       1333        595
      1333       1333        764
      1334       1334        480
      1334       1334        629
      1334       1334        634
      1334       1334        950
      1334       1334        998
      1335       1335          3
      1335       1335        111
      1335       1335        147
      1335       1335        451
      1335       1335        487
      1335       1335        488
      1335       1335        523
      1335       1335        764
      1335       1335        857
      1336       1336          3
      1336       1336        111
      1336       1336        451
      1336       1336        487
      1336       1336        488
      1336       1336        523
      1337       1337          3
      1337       1337        111
      1337       1337        451
      1337       1337        487
      1337       1337        488
      1337       1337        523
      1338       1338         48
      1338       1338        470
      1338       1338        480
      1338       1338        595
      1338       1338        610
      1338       1338        629
      1338       1338        634
      1338       1338        764
      1338       1338        950
      1338       1338        973
      1338       1338        998
      1339       1339          3
      1339       1339        111
      1339       1339        451
      1339       1339        487
      1339       1339        488
      1339       1339        523
      1339       1339        570
      1339       1339        628
      1339       1339        803
      1339       1339        826
      1339       1339        883
      1340       1340         26
      1340       1340        169
      1340       1340        238
      1340       1340        423
      1340       1340        432
      1340       1340        570
      1340       1340        628
      1340       1340        647
      1340       1340        764
      1341       1341          3
      1341       1341        111
      1341       1341        402
      1341       1341        451
      1341       1341        488
      1341       1341        523
      1341       1341        778
      1342       1342        647
      1342       1342        738
      1342       1342        764
      1343       1343          3
      1343       1343        111
      1343       1343        451
      1343       1343        487
      1343       1343        488
      1343       1343        523
      1343       1343        595
      1343       1343        764
      1344       1344        402
      1344       1344        647
      1344       1344        705
      1344       1344        738
      1344       1344        764
      1344       1344        961
      1345       1345         71
      1345       1345        266
      1345       1345        338
      1345       1345        402
      1345       1345        738
      1346       1346          3
      1346       1346        111
      1346       1346        451
      1346       1346        487
      1346       1346        488
      1346       1346        523
      1347       1347          3
      1347       1347        111
      1347       1347        451
      1347       1347        487
      1347       1347        488
      1347       1347        523
      1347       1347        595
      1347       1347        764
      1348       1348        307
      1348       1348        443
      1348       1348        470
      1348       1348        506
      1348       1348        723
      1348       1348        729
      1348       1348        973
      1349       1349         26
      1349       1349        238
      1349       1349        480
      1349       1349        570
      1349       1349        628
      1349       1349        629
      1349       1349        634
      1349       1349        950
      1349       1349        998
      1350       1350          3
      1350       1350         26
      1350       1350        111
      1350       1350        238
      1350       1350        451
      1350       1350        487
      1350       1350        488
      1350       1350        523
      1350       1350        570
      1350       1350        628
      1351       1351          3
      1351       1351        111
      1351       1351        451
      1351       1351        487
      1351       1351        488
      1351       1351        506
      1351       1351        523
      1352       1352          3
      1352       1352        111
      1352       1352        451
      1352       1352        487
      1352       1352        488
      1352       1352        523
      1353       1353          3
      1353       1353        111
      1353       1353        451
      1353       1353        487
      1353       1353        488
      1353       1353        523
      1354       1354         26
      1354       1354        238
      1354       1354        402
      1354       1354        570
      1354       1354        628
      1354       1354        961
      1355       1355        480
      1355       1355        629
      1355       1355        634
      1355       1355        950
      1355       1355        998
      1356       1356        443
      1356       1356        470
      1356       1356        595
      1356       1356        634
      1356       1356        764
      1357       1357        480
      1357       1357        629
      1357       1357        634
      1357       1357        950
      1357       1357        998
      1358       1358          3
      1358       1358        487
      1358       1358        488
      1358       1358        523
      1358       1358        647
      1358       1358        764
      1359       1359          3
      1359       1359        111
      1359       1359        169
      1359       1359        423
      1359       1359        432
      1359       1359        451
      1359       1359        488
      1359       1359        523
      1359       1359        647
      1360       1360          3
      1360       1360        111
      1360       1360        307
      1360       1360        443
      1360       1360        451
      1360       1360        470
      1360       1360        487
      1360       1360        488
      1360       1360        523
      1360       1360        723
      1360       1360        973
      1361       1361          3
      1361       1361        111
      1361       1361        451
      1361       1361        487
